epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,1038.68,0.49709,0.92316,0.47019,0.96677,0.79837,0.15273,0.16487,0.14434,0.80797,0.15455,0.16671,0.14272,0.81926,2.72884,1.05964,1.09014,0.00076448,0.00076448,0.00076448
80,1051.64,0.4948,0.87187,0.44438,0.96909,0.79702,0.16,0.17021,0.14355,0.75545,0.16,0.16907,0.14398,0.83122,2.78315,1.02145,1.12487,0.00074864,0.00074864,0.00074864
81,1065.04,0.49043,0.99503,0.44124,0.95261,0.82157,0.16364,0.17556,0.14881,0.7537,0.16364,0.17407,0.14797,0.84196,2.6774,0.99875,1.162,0.0007328,0.0007328,0.0007328
82,1077.94,0.52255,0.93397,0.47085,0.97193,0.79918,0.16545,0.17201,0.14712,0.76197,0.16,0.16703,0.14176,0.83935,2.78914,1.03326,1.11594,0.00071696,0.00071696,0.00071696
83,1090.96,0.50824,0.93944,0.4513,0.96981,0.82557,0.16364,0.17526,0.14752,0.78788,0.15636,0.16744,0.14588,0.83498,2.78716,1.01863,1.11602,0.00070112,0.00070112,0.00070112
84,1103.65,0.50216,0.88744,0.46057,0.96335,0.79223,0.15946,0.16995,0.14645,0.7653,0.15636,0.16663,0.1446,0.7718,2.72807,1.07152,1.03997,0.00068528,0.00068528,0.00068528
85,1116.56,0.48116,0.92324,0.45967,0.9588,0.84843,0.16182,0.17109,0.14662,0.81938,0.15636,0.16319,0.14167,0.77545,2.78048,1.04161,1.07445,0.00066944,0.00066944,0.00066944
86,1129.77,0.52045,0.97045,0.47242,0.97098,0.81559,0.16364,0.17016,0.14535,0.82983,0.15455,0.16459,0.14128,0.78213,2.8044,1.0851,1.08224,0.0006536,0.0006536,0.0006536
87,1142.5,0.49063,0.89725,0.45049,0.95648,0.82801,0.16364,0.16895,0.1453,0.81047,0.16,0.16168,0.13976,0.79986,2.76742,1.05774,1.08891,0.00063776,0.00063776,0.00063776
88,1155.85,0.49514,0.8812,0.45097,0.96204,0.76383,0.16545,0.16901,0.14775,0.73528,0.16364,0.16731,0.14255,0.77761,2.74107,0.98296,1.08081,0.00062192,0.00062192,0.00062192
89,1168.54,0.46899,0.87982,0.43057,0.94888,0.76257,0.16727,0.16886,0.14551,0.74576,0.16364,0.16813,0.14034,0.75324,2.69759,1.0277,1.03642,0.00060608,0.00060608,0.00060608
90,1181.51,0.49497,0.90192,0.44856,0.95707,0.74559,0.16545,0.17309,0.14728,0.67786,0.15818,0.16873,0.14564,0.78464,2.84912,1.02016,1.06139,0.00059024,0.00059024,0.00059024
